SKU	Quantity	SellingVenue
Q65274	9	AmazonUS
Q65291	10	AmazonUS
Q65292	5	AmazonUS
Q65330	5	AmazonUS
Q65331	9	AmazonUS
Q65332	14	AmazonUS
Q65333	13	AmazonUS
Q65334	5	AmazonUS
Q65335	9	AmazonUS
Q65336	14	AmazonUS
Q65337	6	AmazonUS
Q65338	9	AmazonUS
Q65365	14	AmazonUS
Q65366	8	AmazonUS
Q65400	113	AmazonUS
Q65404	210	AmazonUS
Q65407	0	AmazonUS
Q65575	37	AmazonUS
Q65577	129	AmazonUS
Q65578	135	AmazonUS
Q65579	148	AmazonUS
Q65580	0	AmazonUS
Q65581	42	AmazonUS
Q65902	4	AmazonUS
Q65903	12	AmazonUS
Q66090	80	AmazonUS
Q67017	6	AmazonUS
Q67405	38	AmazonUS
Q67509	0	AmazonUS
Q68307	10	AmazonUS
Q68396	8	AmazonUS
Q68648	120	AmazonUS
Q68649	72	AmazonUS
Q68650	78	AmazonUS
Q68651	131	AmazonUS
Q68653	181	AmazonUS
Q68654	183	AmazonUS
Q68739	0	AmazonUS
Q68776	11	AmazonUS
Q68778	52	AmazonUS
Q68779	17	AmazonUS
Q68780	30	AmazonUS
Q68782	14	AmazonUS
Q68786	0	AmazonUS
Q68787	0	AmazonUS
Q68788	0	AmazonUS
Q68789	0	AmazonUS
Q68790	0	AmazonUS
Q68805	58	AmazonUS
Q68806	44	AmazonUS
Q68808	140	AmazonUS
Q68824	38	AmazonUS
Q68825	119	AmazonUS
Q69039	0	AmazonUS
Q69056	200	AmazonUS
Q69058	28	AmazonUS
Q69070	0	AmazonUS
Q69073	13	AmazonUS
Q69109	0	AmazonUS
Q69645	12	AmazonUS
Q69728	177	AmazonUS
Q69729	135	AmazonUS
Q69765	2	AmazonUS
Q69780	0	AmazonUS
Q70046	0	AmazonUS
Q71100	29	AmazonUS
Q71101	25	AmazonUS
Q71102	11	AmazonUS
Q71103	53	AmazonUS
Q71104	42	AmazonUS
Q71105	51	AmazonUS
Q71106	22	AmazonUS
Q71107	18	AmazonUS
Q71108	18	AmazonUS
Q71109	25	AmazonUS
Q71110	4	AmazonUS
Q71111	10	AmazonUS
Q71112	38	AmazonUS
Q71113	34	AmazonUS
Q71114	20	AmazonUS
Q71116	10	AmazonUS
Q71117	40	AmazonUS
Q71118	53	AmazonUS
Q71119	9	AmazonUS
Q71120	20	AmazonUS
Q71121	26	AmazonUS
Q71122	50	AmazonUS
Q71123	25	AmazonUS
Q71124	25	AmazonUS
Q71125	15	AmazonUS
Q71126	21	AmazonUS
Q71127	43	AmazonUS
Q71128	29	AmazonUS
Q71129	24	AmazonUS
Q71130	29	AmazonUS
Q71131	22	AmazonUS
Q71132	51	AmazonUS
Q71133	23	AmazonUS
Q71135	61	AmazonUS
Q71136	15	AmazonUS
Q71137	28	AmazonUS
Q71138	23	AmazonUS
Q71139	25	AmazonUS
Q71141	16	AmazonUS
Q71142	24	AmazonUS
Q71143	14	AmazonUS
Q71144	15	AmazonUS
Q71415	0	AmazonUS
Q71432	11	AmazonUS
Q71460	0	AmazonUS
Q72083	0	AmazonUS
Q72740	0	AmazonUS
Q72888	86	AmazonUS
Q72914	58	AmazonUS
Q72927	78	AmazonUS
Q73062	343	AmazonUS
Q73063	96	AmazonUS
Q73145	11	AmazonUS
Q73149	0	AmazonUS
Q73150	0	AmazonUS
Q73151	0	AmazonUS
Q73308	135	AmazonUS
Q73310	119	AmazonUS
Q73321	0	AmazonUS
Q73531	0	AmazonUS
Q73532	12	AmazonUS
Q73536	0	AmazonUS
Q73559	5	AmazonUS
Q73573	29	AmazonUS
Q73592	18	AmazonUS
Q73994	18	AmazonUS
Q74305	24	AmazonUS
Q74307	27	AmazonUS
Q74308	26	AmazonUS
Q74572	19	AmazonUS
Q74573	28	AmazonUS
Q74574	9	AmazonUS
Q74576	10	AmazonUS
Q74577	8	AmazonUS
Q74589	21	AmazonUS
Q74850	0	AmazonUS
Q74876	18	AmazonUS
Q74917	107	AmazonUS
Q75114	41	AmazonUS
Q75116	76	AmazonUS
Q75224	103	AmazonUS
Q75449	8	AmazonUS
Q75450	11	AmazonUS
Q75451	11	AmazonUS
Q75452	15	AmazonUS
Q75453	6	AmazonUS
Q75454	12	AmazonUS
Q75455	52	AmazonUS
Q75456	7	AmazonUS
Q75457	8	AmazonUS
Q75458	8	AmazonUS
Q75459	8	AmazonUS
Q75460	0	AmazonUS
Q76231	61	AmazonUS
Q76232	0	AmazonUS
Q76238	0	AmazonUS
Q76395	0	AmazonUS
Q76411	14	AmazonUS
Q76412	14	AmazonUS
Q76413	11	AmazonUS
Q76415	27	AmazonUS
Q76416	14	AmazonUS
Q76477	0	AmazonUS
Q76544	0	AmazonUS
Q76615	0	AmazonUS
Q76735	32	AmazonUS
Q76815	20	AmazonUS
Q76838	11	AmazonUS
Q76881	13	AmazonUS
Q76894	12	AmazonUS
Q77033	0	AmazonUS
Q77037	0	AmazonUS
Q77146	0	AmazonUS
Q77246	11	AmazonUS
Q77565	61	AmazonUS
Q78155	138	AmazonUS
Q78163	38	AmazonUS
Q78175	124	AmazonUS
Q78194	50	AmazonUS
Q78197	38	AmazonUS
Q78223	2	AmazonUS
Q78270	18	AmazonUS
Q78282	34	AmazonUS
Q78299	24	AmazonUS
Q78303	12	AmazonUS
Q78381	0	AmazonUS
Q78389	17	AmazonUS
Q78391	0	AmazonUS
Q78459	0	AmazonUS
Q78692	0	AmazonUS
Q78707	11	AmazonUS
Q78708	0	AmazonUS
Q78710	15	AmazonUS
Q78872	48	AmazonUS
Q78938	52	AmazonUS
Q79647	0	AmazonUS
Q79696	5	AmazonUS
Q79697	31	AmazonUS
Q79698	0	AmazonUS
Q79699	78	AmazonUS
Q79700	23	AmazonUS
Q79701	41	AmazonUS
Q79711	11	AmazonUS
Q79717	234	AmazonUS
Q79959	9	AmazonUS
Q80149	0	AmazonUS
Q80151	0	AmazonUS
Q80170	10	AmazonUS
Q80249	81	AmazonUS
Q80254	70	AmazonUS
Q80255	45	AmazonUS
Q80343	0	AmazonUS
Q80402	6	AmazonUS
Q80403	0	AmazonUS
Q80831	27	AmazonUS
Q80839	88	AmazonUS
Q80843	24	AmazonUS
Q81045	68	AmazonUS
Q81679	0	AmazonUS
Q81823	108	AmazonUS
Q81832	16	AmazonUS
Q81952	42	AmazonUS
Q81977	0	AmazonUS
Q81980	0	AmazonUS
Q81988	0	AmazonUS
Q81994	0	AmazonUS
Q82027	112	AmazonUS
Q82425	88	AmazonUS
Q82575	0	AmazonUS
Q82664	22	AmazonUS
Q82667	19	AmazonUS
Q82683	13	AmazonUS
Q82685	21	AmazonUS
Q82687	19	AmazonUS
Q82688	0	AmazonUS
Q82692	24	AmazonUS
Q82697	9	AmazonUS
Q82699	112	AmazonUS
Q82701	18	AmazonUS
Q82703	0	AmazonUS
Q82707	14	AmazonUS
Q82784	16	AmazonUS
Q82785	35	AmazonUS
Q83660	22	AmazonUS
Q83935	0	AmazonUS
Q83940	0	AmazonUS
Q83961	0	AmazonUS
Q84110	15	AmazonUS
Q84113	14	AmazonUS
Q84184	80	AmazonUS
Q84651	38	AmazonUS
Q84736	0	AmazonUS
Q84738	0	AmazonUS
Q84753	0	AmazonUS
Q84895	13	AmazonUS
Q85066	33	AmazonUS
Q85067	19	AmazonUS
Q85644	0	AmazonUS
Q85645	0	AmazonUS
Q85646	0	AmazonUS
Q85647	0	AmazonUS
Q85648	0	AmazonUS
Q85649	0	AmazonUS
Q85651	0	AmazonUS
Q85652	0	AmazonUS
Q85653	0	AmazonUS
Q85654	0	AmazonUS
Q85655	0	AmazonUS
Q85656	0	AmazonUS
Q85657	0	AmazonUS
Q85658	0	AmazonUS
Q85659	0	AmazonUS
Q85660	0	AmazonUS
Q85661	0	AmazonUS
Q85662	0	AmazonUS
Q85663	0	AmazonUS
Q85664	0	AmazonUS
Q85665	0	AmazonUS
Q85666	0	AmazonUS
Q85667	0	AmazonUS
Q85668	0	AmazonUS
Q85669	0	AmazonUS
Q85670	0	AmazonUS
Q85672	0	AmazonUS
Q85673	0	AmazonUS
Q85674	0	AmazonUS
Q85675	0	AmazonUS
Q85676	0	AmazonUS
Q85677	0	AmazonUS
Q85679	0	AmazonUS
Q85741	3	AmazonUS
Q85742	6	AmazonUS
Q85743	2	AmazonUS
Q85842	20	AmazonUS
Q85985	9	AmazonUS
Q85986	6	AmazonUS
Q86292	11	AmazonUS
Q86384	7	AmazonUS
Q86421	22	AmazonUS
Q86437	0	AmazonUS
Q86451	0	AmazonUS
Q86464	0	AmazonUS
Q86472	125	AmazonUS
Q86826	5	AmazonUS
Q86831	48	AmazonUS
Q86857	81	AmazonUS
Q86885	121	AmazonUS
Q86890	84	AmazonUS
Q86995	0	AmazonUS
Q87080	7	AmazonUS
Q87081	16	AmazonUS
Q87141	140	AmazonUS
Q87147	0	AmazonUS
Q87160	0	AmazonUS
Q87171	20	AmazonUS
Q87174	3	AmazonUS
Q87175	5	AmazonUS
Q87176	10	AmazonUS
Q87177	7	AmazonUS
Q87182	0	AmazonUS
Q87184	0	AmazonUS
Q87195	0	AmazonUS
Q87196	0	AmazonUS
Q87197	0	AmazonUS
Q87373	12	AmazonUS
Q87402	19	AmazonUS
Q87493	7	AmazonUS
Q88346	60	AmazonUS
Q88347	11	AmazonUS
Q88353	12	AmazonUS
Q89331	0	AmazonUS
Q89908	0	AmazonUS
Q89995	74	AmazonUS
Q90395	19	AmazonUS
Q90433	24	AmazonUS
Q90516	140	AmazonUS
Q90595	270	AmazonUS
Q90599	123	AmazonUS
Q90844	0	AmazonUS
Q90846	13	AmazonUS
Q90849	133	AmazonUS
Q90851	0	AmazonUS
Q90860	0	AmazonUS
Q90893	0	AmazonUS
Q90997	0	AmazonUS
Q91004	31	AmazonUS
Q91209	3	AmazonUS
Q91211	4	AmazonUS
Q91212	3	AmazonUS
Q91213	2	AmazonUS
Q91214	2	AmazonUS
Q91215	3	AmazonUS
Q91216	2	AmazonUS
Q91217	4	AmazonUS
Q91218	2	AmazonUS
Q91219	3	AmazonUS
Q91220	2	AmazonUS
Q91221	2	AmazonUS
Q91222	2	AmazonUS
Q91223	3	AmazonUS
Q91224	0	AmazonUS
Q91226	2	AmazonUS
Q91227	2	AmazonUS
Q91228	2	AmazonUS
Q91229	2	AmazonUS
Q91230	3	AmazonUS
Q91231	2	AmazonUS
Q91232	2	AmazonUS
Q91245	19	AmazonUS
Q91246	9	AmazonUS
Q91287	85	AmazonUS
Q91297	130	AmazonUS
Q91299	102	AmazonUS
Q91301	107	AmazonUS
Q91313	0	AmazonUS
Q91316	4	AmazonUS
Q91319	0	AmazonUS
Q91320	0	AmazonUS
Q91322	0	AmazonUS
Q91538	31	AmazonUS
Q91539	26	AmazonUS
Q91540	0	AmazonUS
Q91541	51	AmazonUS
Q91543	34	AmazonUS
Q91544	4	AmazonUS
Q91700	55	AmazonUS
Q91702	3	AmazonUS
Q91746	0	AmazonUS
Q91805	36	AmazonUS
Q92006	0	AmazonUS
Q92065	86	AmazonUS
Q92364	0	AmazonUS
Q92365	0	AmazonUS
Q92366	0	AmazonUS
Q92367	0	AmazonUS
Q92405	78	AmazonUS
Q92519	0	AmazonUS
Q92528	8	AmazonUS
Q92784	83	AmazonUS
Q93052	102	AmazonUS
Q93191	50	AmazonUS
Q93610	9	AmazonUS
Q95418	14	AmazonUS
Q96588	0	AmazonUS
Q96589	0	AmazonUS
Q96590	0	AmazonUS
Q97037	0	AmazonUS
Q97038	0	AmazonUS
Q97226	11	AmazonUS
Q97227	6	AmazonUS
Q97228	6	AmazonUS
Q97229	8	AmazonUS
Q97230	12	AmazonUS
Q97495	0	AmazonUS
Q97512	0	AmazonUS
Q97598	24	AmazonUS
Q98529	8	AmazonUS
Q98601	10	AmazonUS
Q98926	103	AmazonUS
Q99110	126	AmazonUS
Q99229	7	AmazonUS
Q99281	134	AmazonUS
Q99284	0	AmazonUS
Q99320	25	AmazonUS
Q99321	377	AmazonUS
Q99322	13	AmazonUS
Q99323	35	AmazonUS
Q99325	15	AmazonUS
Q99326	14	AmazonUS
Q99329	22	AmazonUS
Q99330	0	AmazonUS
Q99331	5	AmazonUS
Q99333	8	AmazonUS
Q99334	13	AmazonUS
Q99335	388	AmazonUS
Q99336	35	AmazonUS
Q99337	75	AmazonUS
Q99346	24	AmazonUS
Q99347	19	AmazonUS
Q99348	330	AmazonUS
Q99349	328	AmazonUS
Q99350	31	AmazonUS
Q99352	10	AmazonUS
Q99353	12	AmazonUS
Q99377	7	AmazonUS
Q99379	27	AmazonUS
Q99382	15	AmazonUS
Q99383	26	AmazonUS
Q99384	11	AmazonUS
Q99385	9	AmazonUS
Q99394	18	AmazonUS
Q99397	14	AmazonUS
Q99398	18	AmazonUS
Q99504	0	AmazonUS
Q99869	12	AmazonUS
Q99871	13	AmazonUS
QAJW00	6	AmazonUS
QAJW11	16	AmazonUS
QAJW22	13	AmazonUS
QAJW33	3	AmazonUS
QAJW44	14	AmazonUS
QAJW55	0	AmazonUS
QAJW66	19	AmazonUS
QAJW77	8	AmazonUS
QAJW88	8	AmazonUS
QAJW99	15	AmazonUS
QAJWAA	15	AmazonUS
QAJWBB	19	AmazonUS
QAJWCC	14	AmazonUS
QAJWDD	0	AmazonUS
QAJWEE	15	AmazonUS
QAJWFF	2	AmazonUS
QAJWGG	18	AmazonUS
QAJWHH	6	AmazonUS
QAJWII	8	AmazonUS
QAJWJJ	10	AmazonUS
QAJWKK	15	AmazonUS
QAJWLL	14	AmazonUS
QAJWMM	12	AmazonUS
QAJWND	6	AmazonUS
QAJWNN	8	AmazonUS
QAJWOO	12	AmazonUS
QAJWPP	2	AmazonUS
QAJWQQ	3	AmazonUS
QAJWRD	4	AmazonUS
QAJWRR	11	AmazonUS
QAJWSS	7	AmazonUS
QAJWTH	11	AmazonUS
QAJWTS	13	AmazonUS
QAJWTT	2	AmazonUS
QAJWUU	8	AmazonUS
QAJWVV	11	AmazonUS
QAJWWW	17	AmazonUS
QAJWXX	13	AmazonUS
QAJWYY	7	AmazonUS
QAJWZZ	18	AmazonUS
RAS-6490	4	AmazonUS
RAS01	167	AmazonUS
RAS02	435	AmazonUS
RAS03	5	AmazonUS
RAS04BKLG	20	AmazonUS
RAS04BKMD	129	AmazonUS
RAS05BKLG	107	AmazonUS
RAS05BKMD	97	AmazonUS
RAS05WTLG	10	AmazonUS
RAS05WTMD	56	AmazonUS
RAS09BKLG	103	AmazonUS
RAS09BKMD	172	AmazonUS
RAS09GRLG	17	AmazonUS
RAS09GRMD	17	AmazonUS
RAS10	11	AmazonUS
RAS100	356	AmazonUS
RAS102	154	AmazonUS
RAS104	0	AmazonUS
RAS108	133	AmazonUS
RAS11	124	AmazonUS
RAS110GR	23	AmazonUS
RAS110OR	20	AmazonUS
RAS113	154	AmazonUS
RAS114	4	AmazonUS
RAS118	612	AmazonUS
RAS12	151	AmazonUS
RAS121	73	AmazonUS
RAS1215	139	AmazonUS
RAS124	36	AmazonUS
RAS1246	90	AmazonUS
RAS129	57	AmazonUS
RAS1311	9	AmazonUS
RAS1312A	-5	AmazonUS
RAS1312T	218	AmazonUS
RAS1314	82	AmazonUS
RAS132	15	AmazonUS
RAS1320	124	AmazonUS
RAS1330	109	AmazonUS
RAS134	4	AmazonUS
RAS136	1	AmazonUS
RAS137	15	AmazonUS
RAS138	12	AmazonUS
RAS139GD	8	AmazonUS
RAS139SV	1	AmazonUS
RAS13BULG	53	AmazonUS
RAS13BUMD	17	AmazonUS
RAS13GYLG	81	AmazonUS
RAS13GYMD	13	AmazonUS
RAS140GD	151	AmazonUS
RAS140SV	105	AmazonUS
RAS143	74	AmazonUS
RAS144	291	AmazonUS
RAS147BU	109	AmazonUS
RAS148	-6	AmazonUS
RAS149	64	AmazonUS
RAS15	885	AmazonUS
RAS1570	65	AmazonUS
RAS159	611	AmazonUS
RAS16	46	AmazonUS
RAS16001-710	20	AmazonUS
RAS16001-LXL	13	AmazonUS
RAS16001-SM	0	AmazonUS
RAS16003-LXL	69	AmazonUS
RAS16003-SM	69	AmazonUS
RAS16004-46	0	AmazonUS
RAS16004-710	15	AmazonUS
RAS16011-LXL	31	AmazonUS
RAS16011-SM	106	AmazonUS
RAS16013-LXL	64	AmazonUS
RAS16013-SM	39	AmazonUS
RAS16014-710	24	AmazonUS
RAS16014-LXL	84	AmazonUS
RAS16014-SM	83	AmazonUS
RAS16015-LXL	0	AmazonUS
RAS16015-SM	0	AmazonUS
RAS16023-LXL	10	AmazonUS
RAS16023-SM	129	AmazonUS
RAS16032-LXL	33	AmazonUS
RAS16032-SM	47	AmazonUS
RAS161	517	AmazonUS
RAS168	59	AmazonUS
RAS17	338	AmazonUS
RAS170	59	AmazonUS
RAS172YW	172	AmazonUS
RAS173	30	AmazonUS
RAS174	152	AmazonUS
RAS175	146	AmazonUS
RAS176	129	AmazonUS
RAS180	98	AmazonUS
RAS181	9	AmazonUS
RAS182	342	AmazonUS
RAS183	270	AmazonUS
RAS184	5	AmazonUS
RAS185	525	AmazonUS
RAS186	80	AmazonUS
RAS187LG	188	AmazonUS
RAS187MD	146	AmazonUS
RAS1944	0	AmazonUS
RAS1947-L-XL	39	AmazonUS
RAS1947-S-M	20	AmazonUS
RAS1948-L-XL	59	AmazonUS
RAS1948-S-M	36	AmazonUS
RAS1968	77	AmazonUS
RAS1972	1	AmazonUS
RAS1980	187	AmazonUS
RAS20	81	AmazonUS
RAS2203	153	AmazonUS
RAS25	397	AmazonUS
RAS26	278	AmazonUS
RAS27BU	53	AmazonUS
RAS27GY	60	AmazonUS
RAS28	27	AmazonUS
RAS29	136	AmazonUS
RAS30	482	AmazonUS
RAS301	1694	AmazonUS
RAS302	15	AmazonUS
RAS304	268	AmazonUS
RAS305	121	AmazonUS
RAS306	62	AmazonUS
RAS307	23	AmazonUS
RAS31	365	AmazonUS
RAS311	0	AmazonUS
RAS312	107	AmazonUS
RAS319	50	AmazonUS
RAS32	1879	AmazonUS
RAS320	75	AmazonUS
RAS326	51	AmazonUS
RAS327	87	AmazonUS
RAS33	99	AmazonUS
RAS335	4	AmazonUS
RAS338	1	AmazonUS
RAS339	40	AmazonUS
RAS34	36	AmazonUS
RAS35	333	AmazonUS
RAS3626	0	AmazonUS
RAS3628	0	AmazonUS
RAS3637	0	AmazonUS
RAS3641	0	AmazonUS
RAS3642	45	AmazonUS
RAS3643	48	AmazonUS
RAS3677	0	AmazonUS
RAS3683	3	AmazonUS
RAS3689	0	AmazonUS
RAS3691	16	AmazonUS
RAS3693	22	AmazonUS
RAS37	349	AmazonUS
RAS372	3	AmazonUS
RAS374	18	AmazonUS
RAS38	664	AmazonUS
RAS39	91	AmazonUS
RAS3946	4	AmazonUS
RAS3946-1316	0	AmazonUS
RAS3977	92	AmazonUS
RAS3977-1316	12	AmazonUS
RAS3983	11	AmazonUS
RAS3985	10	AmazonUS
RAS3986	0	AmazonUS
RAS3994	58	AmazonUS
RAS3995	88	AmazonUS
RAS40	251	AmazonUS
RAS4000	116	AmazonUS
RAS4002	52	AmazonUS
RAS4003-L	27	AmazonUS
RAS4003-M	43	AmazonUS
RAS4003-S	24	AmazonUS
RAS4003-XL	25	AmazonUS
RAS4003LG	13	AmazonUS
RAS4003MD	14	AmazonUS
RAS4003SM	1	AmazonUS
RAS4003XL	35	AmazonUS
RAS4004	46	AmazonUS
RAS4007	0	AmazonUS
RAS4009-46	0	AmazonUS
RAS4009-710	-1	AmazonUS
RAS4038	18	AmazonUS
RAS4039	66	AmazonUS
RAS4042	35	AmazonUS
RAS404202	66	AmazonUS
RAS4043	80	AmazonUS
RAS4044	24	AmazonUS
RAS4045	34	AmazonUS
RAS4049	15	AmazonUS
RAS4056	52	AmazonUS
RAS4063	5	AmazonUS
RAS4070	185	AmazonUS
RAS409	27	AmazonUS
RAS4096	351	AmazonUS
RAS4097	21	AmazonUS
RAS41	835	AmazonUS
RAS4112	90	AmazonUS
RAS4125	161	AmazonUS
RAS4155	44	AmazonUS
RAS4164	4	AmazonUS
RAS4188	0	AmazonUS
RAS4189-LXL	0	AmazonUS
RAS420202	0	AmazonUS
RAS420203	21	AmazonUS
RAS420204	39	AmazonUS
RAS420301	0	AmazonUS
RAS420303	4	AmazonUS
RAS420304	4	AmazonUS
RAS4209-01	83	AmazonUS
RAS420901	74	AmazonUS
RAS420902	85	AmazonUS
RAS42184	0	AmazonUS
RAS4220	0	AmazonUS
RAS4274	48	AmazonUS
RAS4275	0	AmazonUS
RAS427502	0	AmazonUS
RAS4276	0	AmazonUS
RAS427602	1	AmazonUS
RAS4277	62	AmazonUS
RAS4278	0	AmazonUS
RAS4289	0	AmazonUS
RAS4291	0	AmazonUS
RAS4292	1	AmazonUS
RAS4293	17	AmazonUS
RAS4296	0	AmazonUS
RAS4297	0	AmazonUS
RAS43	116	AmazonUS
RAS4328	0	AmazonUS
RAS4329	316	AmazonUS
RAS4330	538	AmazonUS
RAS4331	25	AmazonUS
RAS4332	23	AmazonUS
RAS4333	115	AmazonUS
RAS4334	457	AmazonUS
RAS4340	76	AmazonUS
RAS4343-L	57	AmazonUS
RAS4343-M	57	AmazonUS
RAS4343-S	65	AmazonUS
RAS4343LG	0	AmazonUS
RAS4343MD	0	AmazonUS
RAS4343SM	1	AmazonUS
RAS4343XL	0	AmazonUS
RAS4343XS	31	AmazonUS
RAS4447	323	AmazonUS
RAS4459-L	1	AmazonUS
RAS4459-M	16	AmazonUS
RAS4459-S	22	AmazonUS
RAS4459-XL	13	AmazonUS
RAS4459-XS	0	AmazonUS
RAS4473	0	AmazonUS
RAS4481	21	AmazonUS
RAS4482	-1	AmazonUS
RAS4483	27	AmazonUS
RAS4484	8	AmazonUS
RAS4485	19	AmazonUS
RAS4486	38	AmazonUS
RAS4488	1	AmazonUS
RAS4491	49	AmazonUS
RAS4493	10	AmazonUS
RAS4499	219	AmazonUS
RAS4500-01	0	AmazonUS
RAS4500-02	79	AmazonUS
RAS4500-03	10	AmazonUS
RAS4500-04	0	AmazonUS
RAS4500-05	21	AmazonUS
RAS450001	50	AmazonUS
RAS450002	30	AmazonUS
RAS450003	32	AmazonUS
RAS450004	34	AmazonUS
RAS450005	38	AmazonUS
RAS4501-01	1	AmazonUS
RAS4501-03	29	AmazonUS
RAS4501-04	13	AmazonUS
RAS4501-05	58	AmazonUS
RAS450101	101	AmazonUS
RAS450102	171	AmazonUS
RAS450103	137	AmazonUS
RAS450104	14	AmazonUS
RAS450105	0	AmazonUS
RAS4502-01	45	AmazonUS
RAS4502-03	76	AmazonUS
RAS4502-05	22	AmazonUS
RAS450201	12	AmazonUS
RAS450203	0	AmazonUS
RAS450205	124	AmazonUS
RAS4503-01	68	AmazonUS
RAS4503-02	22	AmazonUS
RAS4503-03	30	AmazonUS
RAS4503-04	37	AmazonUS
RAS4503-05	14	AmazonUS
RAS4503-08	0	AmazonUS
RAS450301	29	AmazonUS
RAS450302	9	AmazonUS
RAS450303	13	AmazonUS
RAS450304	13	AmazonUS
RAS4504-01	13	AmazonUS
RAS4504-02	55	AmazonUS
RAS4504-03	0	AmazonUS
RAS4504-04	12	AmazonUS
RAS4504-05	122	AmazonUS
RAS450401	42	AmazonUS
RAS450402	78	AmazonUS
RAS450403	68	AmazonUS
RAS450404	43	AmazonUS
RAS450405	106	AmazonUS
RAS4505-01	28	AmazonUS
RAS4505-02	28	AmazonUS
RAS4505-03	19	AmazonUS
RAS4505-04	23	AmazonUS
RAS4505-05	78	AmazonUS
RAS450501	71	AmazonUS
RAS450502	14	AmazonUS
RAS450503	48	AmazonUS
RAS450504	19	AmazonUS
RAS450505	169	AmazonUS
RAS4506-01	12	AmazonUS
RAS4506-02	9	AmazonUS
RAS4506-03	58	AmazonUS
RAS4506-04	35	AmazonUS
RAS4506-05	15	AmazonUS
RAS450601	39	AmazonUS
RAS450602	27	AmazonUS
RAS450603	89	AmazonUS
RAS450604	29	AmazonUS
RAS4510-01	0	AmazonUS
RAS4510-03	1	AmazonUS
RAS4510-04	12	AmazonUS
RAS4510-05	0	AmazonUS
RAS451001	8	AmazonUS
RAS451002	15	AmazonUS
RAS451003	18	AmazonUS
RAS451004	14	AmazonUS
RAS4511-01	71	AmazonUS
RAS4511-05	54	AmazonUS
RAS451101	59	AmazonUS
RAS451104	49	AmazonUS
RAS451105	155	AmazonUS
RAS451106	308	AmazonUS
RAS451121	48	AmazonUS
RAS451122	111	AmazonUS
RAS451123	73	AmazonUS
RAS4512-01	4	AmazonUS
RAS4512-04	0	AmazonUS
RAS4512-05	58	AmazonUS
RAS4512-06	156	AmazonUS
RAS451201	258	AmazonUS
RAS451204	189	AmazonUS
RAS451205	279	AmazonUS
RAS451206	60	AmazonUS
RAS451301	29	AmazonUS
RAS451304	78	AmazonUS
RAS451305	67	AmazonUS
RAS451306	152	AmazonUS
RAS4514-01	73	AmazonUS
RAS4514-05	0	AmazonUS
RAS4516	82	AmazonUS
RAS45161012	68	AmazonUS
RAS451646	72	AmazonUS
RAS4516710	67	AmazonUS
RAS4517	81	AmazonUS
RAS451746	71	AmazonUS
RAS4517710	77	AmazonUS
RAS4519	77	AmazonUS
RAS45191012	86	AmazonUS
RAS451946	56	AmazonUS
RAS4519710	51	AmazonUS
RAS4520	299	AmazonUS
RAS4521	70	AmazonUS
RAS4523	54	AmazonUS
RAS4526	28	AmazonUS
RAS453-01	1	AmazonUS
RAS453-02	2	AmazonUS
RAS453-03	2	AmazonUS
RAS453-04	75	AmazonUS
RAS4530-L	5	AmazonUS
RAS4530-M	10	AmazonUS
RAS45301	15	AmazonUS
RAS45302	23	AmazonUS
RAS45303	1	AmazonUS
RAS45304	32	AmazonUS
RAS4531LG	24	AmazonUS
RAS4531MD	4	AmazonUS
RAS4531SM	4	AmazonUS
RAS4531XL	19	AmazonUS
RAS4531XS	35	AmazonUS
RAS4533LG	30	AmazonUS
RAS4533MD	5	AmazonUS
RAS4533SM	22	AmazonUS
RAS4533XL	24	AmazonUS
RAS4533XS	42	AmazonUS
RAS45401	18	AmazonUS
RAS45402	7	AmazonUS
RAS45403	51	AmazonUS
RAS45404	70	AmazonUS
RAS4581-3	107	AmazonUS
RAS4581-4	70	AmazonUS
RAS4581-5	42	AmazonUS
RAS4581-6	63	AmazonUS
RAS45BK	180	AmazonUS
RAS45GR	143	AmazonUS
RAS45OR	105	AmazonUS
RAS45RD	186	AmazonUS
RAS45YW	28	AmazonUS
RAS4654	16	AmazonUS
RAS4656	76	AmazonUS
RAS4658	11	AmazonUS
RAS4661	77	AmazonUS
RAS4666	330	AmazonUS
RAS4673	3	AmazonUS
RAS4679-LXL	3	AmazonUS
RAS4679-SM	0	AmazonUS
RAS4680-SM	1	AmazonUS
RAS4681	11	AmazonUS
RAS4682	47	AmazonUS
RAS4683	30	AmazonUS
RAS4693	0	AmazonUS
RAS4695	720	AmazonUS
RAS4696	247	AmazonUS
RAS4711	50	AmazonUS
RAS4716	50	AmazonUS
RAS4724-34	88	AmazonUS
RAS4724-46	164	AmazonUS
RAS4729-46	60	AmazonUS
RAS4733	72	AmazonUS
RAS4753	82	AmazonUS
RAS4754	70	AmazonUS
RAS48	167	AmazonUS
RAS4808	0	AmazonUS
RAS4810	9	AmazonUS
RAS4817	0	AmazonUS
RAS4830	0	AmazonUS
RAS4852LG	9	AmazonUS
RAS4852MD	25	AmazonUS
RAS4852SM	0	AmazonUS
RAS4853LG	0	AmazonUS
RAS4853MD	28	AmazonUS
RAS4853SM	32	AmazonUS
RAS4854	85	AmazonUS
RAS4856	78	AmazonUS
RAS4876	4	AmazonUS
RAS49	44	AmazonUS
RAS4914LX	15	AmazonUS
RAS4914SD	31	AmazonUS
RAS4921	3	AmazonUS
RAS4927	64	AmazonUS
RAS4928	30	AmazonUS
RAS4931	8	AmazonUS
